id,season,week,season_type,start_date,home_team,home_conference,home_score,away_team,away_conference,away_score,lines,bovada_spread
401426340,2022,5,regular,2022-10-01T23:00:00.000Z,Arkansas State,Sun Belt,45.0,Louisiana Monroe,Sun Belt,28.0,"[{'provider': 'Bovada', 'spread': -7.5, 'formatted_spread': 'Arkansas State -7.5', 'spread_open': -7.5, 'over_under': 58.5, 'over_under_open': 60.0, 'home_moneyline': -280.0, 'away_moneyline': 230.0}]",-7.5
401426341,2022,5,regular,2022-10-01T21:00:00.000Z,Louisiana,Sun Belt,17.0,South Alabama,Sun Belt,20.0,"[{'provider': 'Bovada', 'spread': 8.5, 'formatted_spread': 'South Alabama -8.5', 'spread_open': 5.5, 'over_under': 47.0, 'over_under_open': 50.0, 'home_moneyline': 280.0, 'away_moneyline': -360.0}]",8.5
401426573,2022,5,regular,2022-10-01T22:00:00.000Z,Charlotte,Conference USA,35.0,UTEP,Conference USA,41.0,"[{'provider': 'Bovada', 'spread': 3.5, 'formatted_spread': 'UTEP -3.5', 'spread_open': 3.0, 'over_under': 56.0, 'over_under_open': 58.0, 'home_moneyline': 120.0, 'away_moneyline': -140.0}]",3.5
401426574,2022,5,regular,2022-10-02T00:00:00.000Z,New Mexico State,FBS Independents,7.0,Florida International,Conference USA,21.0,"[{'provider': 'Bovada', 'spread': -16.0, 'formatted_spread': 'New Mexico State -16.0', 'spread_open': -15.0, 'over_under': 54.0, 'over_under_open': 55.5, 'home_moneyline': -600.0, 'away_moneyline': 425.0}]",-16.0
401426575,2022,5,regular,2022-10-01T20:00:00.000Z,North Texas,Conference USA,45.0,Florida Atlantic,Conference USA,28.0,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'Florida Atlantic -3.0', 'spread_open': 3.0, 'over_under': 67.5, 'over_under_open': 67.0, 'home_moneyline': 135.0, 'away_moneyline': -160.0}]",3.0
401426576,2022,5,regular,2022-09-30T23:30:00.000Z,Middle Tennessee,Conference USA,30.0,UT San Antonio,Conference USA,45.0,"[{'provider': 'Bovada', 'spread': 4.5, 'formatted_spread': 'UT San Antonio -4.5', 'spread_open': 6.0, 'over_under': 64.0, 'over_under_open': 63.0, 'home_moneyline': 175.0, 'away_moneyline': -190.0}]",4.5
401426577,2022,5,regular,2022-10-01T23:30:00.000Z,Rice,Conference USA,28.0,UAB,Conference USA,24.0,"[{'provider': 'Bovada', 'spread': 10.5, 'formatted_spread': 'UAB -10.5', 'spread_open': 9.5, 'over_under': 51.0, 'over_under_open': 52.0, 'home_moneyline': 295.0, 'away_moneyline': -390.0}]",10.5
401426578,2022,5,regular,2022-10-01T23:00:00.000Z,Western Kentucky,Conference USA,27.0,Troy,Sun Belt,34.0,"[{'provider': 'Bovada', 'spread': -5.0, 'formatted_spread': 'Western Kentucky -5.0', 'spread_open': -6.0, 'over_under': 55.0, 'over_under_open': 57.5, 'home_moneyline': -210.0, 'away_moneyline': 175.0}]",-5.0
401405111,2022,6,regular,2022-10-07T23:00:00.000Z,Rutgers,Big Ten,13.0,Nebraska,Big Ten,14.0,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'Nebraska -3.0', 'spread_open': 2.5, 'over_under': 50.5, 'over_under_open': 51.0, 'home_moneyline': 130.0, 'away_moneyline': -150.0}]",3.0
401415630,2022,6,regular,2022-10-07T23:30:00.000Z,Memphis,American Athletic,32.0,Houston,American Athletic,33.0,"[{'provider': 'Bovada', 'spread': -1.0, 'formatted_spread': 'Memphis -1.0', 'spread_open': -3.0, 'over_under': 58.0, 'over_under_open': 57.5, 'home_moneyline': -145.0, 'away_moneyline': 125.0}]",-1.0
401403909,2022,6,regular,2022-10-09T00:00:00.000Z,Alabama,SEC,24.0,Texas A&M,SEC,20.0,"[{'provider': 'Bovada', 'spread': -24.0, 'formatted_spread': 'Alabama -24.0', 'spread_open': -24.0, 'over_under': 48.5, 'over_under_open': 52.0, 'home_moneyline': -2800.0, 'away_moneyline': 1100.0}]",-24.0
401404095,2022,7,regular,2022-10-15T19:30:00.000Z,TCU,Big 12,43.0,Oklahoma State,Big 12,40.0,"[{'provider': 'Bovada', 'spread': -5.5, 'formatted_spread': 'TCU -5.5', 'spread_open': -3.5, 'over_under': 71.0, 'over_under_open': 68.0, 'home_moneyline': -180.0, 'away_moneyline': 155.0}]",-5.5
401404153,2022,7,regular,2022-10-15T18:00:00.000Z,Ball State,Mid-American,25.0,Connecticut,FBS Independents,21.0,"[{'provider': 'Bovada', 'spread': -9.5, 'formatted_spread': 'Ball State -9.5', 'spread_open': -9.5, 'over_under': 47.5, 'over_under_open': 46.5, 'home_moneyline': -360.0, 'away_moneyline': 280.0}]",-9.5
401405112,2022,7,regular,2022-10-15T16:00:00.000Z,Illinois,Big Ten,26.0,Minnesota,Big Ten,14.0,"[{'provider': 'Bovada', 'spread': 4.5, 'formatted_spread': 'Minnesota -4.5', 'spread_open': 3.5, 'over_under': 40.0, 'over_under_open': 39.0, 'home_moneyline': 170.0, 'away_moneyline': -200.0}]",4.5
401405113,2022,7,regular,2022-10-15T23:30:00.000Z,Purdue,Big Ten,43.0,Nebraska,Big Ten,37.0,"[{'provider': 'Bovada', 'spread': -14.0, 'formatted_spread': 'Purdue -14.0', 'spread_open': -11.5, 'over_under': 56.0, 'over_under_open': 58.0, 'home_moneyline': -450.0, 'away_moneyline': 335.0}]",-14.0
401405114,2022,7,regular,2022-10-15T19:30:00.000Z,Indiana,Big Ten,33.0,Maryland,Big Ten,38.0,"[{'provider': 'Bovada', 'spread': 10.5, 'formatted_spread': 'Maryland -10.5', 'spread_open': 10.5, 'over_under': 63.5, 'over_under_open': 60.5, 'home_moneyline': 300.0, 'away_moneyline': -400.0}]",10.5
401403969,2022,1,regular,2022-09-04T02:30:00.000Z,Oregon State,Pac-12,34.0,Boise State,Mountain West,17.0,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'Oregon State -1.5', 'spread_open': -2.0, 'over_under': 55.5, 'over_under_open': 60.5, 'home_moneyline': -145.0, 'away_moneyline': 125.0}]",-1.5
401435074,2022,3,regular,2022-09-16T23:00:00.000Z,Harvard,Ivy,28.0,Merrimack,NEC,21.0,"[{'provider': 'Bovada', 'spread': -28.5, 'formatted_spread': 'Harvard -28.5', 'spread_open': -28.0, 'over_under': 50.5, 'over_under_open': 52.5, 'home_moneyline': None, 'away_moneyline': None}]",-28.5
401415626,2022,5,regular,2022-10-01T18:30:00.000Z,South Florida,American Athletic,28.0,East Carolina,American Athletic,48.0,"[{'provider': 'Bovada', 'spread': 9.5, 'formatted_spread': 'East Carolina -9.5', 'spread_open': 8.0, 'over_under': 55.5, 'over_under_open': 59.0, 'home_moneyline': 270.0, 'away_moneyline': -340.0}]",9.5
401426542,2022,1,regular,2022-09-03T19:30:00.000Z,UT San Antonio,Conference USA,35.0,Houston,American Athletic,37.0,"[{'provider': 'Bovada', 'spread': 4.0, 'formatted_spread': 'Houston -4.0', 'spread_open': 6.5, 'over_under': 62.0, 'over_under_open': 59.0, 'home_moneyline': 165.0, 'away_moneyline': -195.0}]",4.0
401426543,2022,1,regular,2022-09-04T03:59:00.000Z,Hawai'i,Mountain West,17.0,Western Kentucky,Conference USA,49.0,"[{'provider': 'Bovada', 'spread': 16.5, 'formatted_spread': 'Western Kentucky -16.5', 'spread_open': 9.0, 'over_under': 67.5, 'over_under_open': 62.5, 'home_moneyline': 450.0, 'away_moneyline': -650.0}]",16.5
401405105,2022,5,regular,2022-10-01T19:30:00.000Z,Penn State,Big Ten,17.0,Northwestern,Big Ten,7.0,"[{'provider': 'Bovada', 'spread': -25.0, 'formatted_spread': 'Penn State -25.0', 'spread_open': -25.5, 'over_under': 50.0, 'over_under_open': 52.5, 'home_moneyline': -8000.0, 'away_moneyline': 1450.0}]",-25.0
401411124,2022,5,regular,2022-10-01T16:00:00.000Z,Boston College,ACC,34.0,Louisville,ACC,33.0,"[{'provider': 'Bovada', 'spread': 13.0, 'formatted_spread': 'Louisville -13.0', 'spread_open': 16.0, 'over_under': 48.0, 'over_under_open': 51.0, 'home_moneyline': 500.0, 'away_moneyline': -750.0}]",13.0
401411125,2022,5,regular,2022-10-01T23:30:00.000Z,Clemson,ACC,30.0,NC State,ACC,20.0,"[{'provider': 'Bovada', 'spread': -6.5, 'formatted_spread': 'Clemson -6.5', 'spread_open': -7.0, 'over_under': 46.0, 'over_under_open': 46.0, 'home_moneyline': -270.0, 'away_moneyline': 220.0}]",-6.5
401411126,2022,5,regular,2022-10-01T23:30:00.000Z,Duke,ACC,38.0,Virginia,ACC,17.0,"[{'provider': 'Bovada', 'spread': -2.0, 'formatted_spread': 'Duke -2.0', 'spread_open': -1.5, 'over_under': 55.0, 'over_under_open': 56.0, 'home_moneyline': -130.0, 'away_moneyline': 110.0}]",-2.0
401411127,2022,5,regular,2022-10-01T19:30:00.000Z,Florida State,ACC,21.0,Wake Forest,ACC,31.0,"[{'provider': 'Bovada', 'spread': -6.0, 'formatted_spread': 'Florida State -6.0', 'spread_open': -6.0, 'over_under': 67.5, 'over_under_open': 66.0, 'home_moneyline': -250.0, 'away_moneyline': 210.0}]",-6.0
401411128,2022,5,regular,2022-10-01T19:30:00.000Z,North Carolina,ACC,41.0,Virginia Tech,ACC,10.0,"[{'provider': 'Bovada', 'spread': -9.5, 'formatted_spread': 'North Carolina -9.5', 'spread_open': -8.5, 'over_under': 57.5, 'over_under_open': 57.0, 'home_moneyline': -320.0, 'away_moneyline': 260.0}]",-9.5
401411129,2022,5,regular,2022-10-02T00:00:00.000Z,Pittsburgh,ACC,21.0,Georgia Tech,ACC,26.0,"[{'provider': 'Bovada', 'spread': -21.5, 'formatted_spread': 'Pittsburgh -21.5', 'spread_open': -20.0, 'over_under': 47.0, 'over_under_open': 50.5, 'home_moneyline': -2500.0, 'away_moneyline': 1050.0}]",-21.5
401414782,2022,5,regular,2022-10-01T18:00:00.000Z,Eastern Michigan,Mid-American,20.0,UMass,FBS Independents,13.0,"[{'provider': 'Bovada', 'spread': -19.0, 'formatted_spread': 'Eastern Michigan -19.0', 'spread_open': -20.0, 'over_under': 53.5, 'over_under_open': 56.0, 'home_moneyline': -1500.0, 'away_moneyline': 775.0}]",-19.0
401415230,2022,5,regular,2022-10-01T23:30:00.000Z,Wyoming,Mountain West,16.0,San José State,Mountain West,33.0,"[{'provider': 'Bovada', 'spread': 2.5, 'formatted_spread': 'San José State -2.5', 'spread_open': -1.0, 'over_under': 42.5, 'over_under_open': 43.5, 'home_moneyline': -105.0, 'away_moneyline': -115.0}]",2.5
401416607,2022,5,regular,2022-10-01T19:30:00.000Z,Toledo,Mid-American,38.0,Central Michigan,Mid-American,17.0,"[{'provider': 'Bovada', 'spread': -6.5, 'formatted_spread': 'Toledo -6.5', 'spread_open': -6.5, 'over_under': 55.5, 'over_under_open': 58.5, 'home_moneyline': -280.0, 'away_moneyline': 230.0}]",-6.5
401404124,2022,1,regular,2022-09-03T23:30:00.000Z,Ohio State,Big Ten,21.0,Notre Dame,FBS Independents,10.0,"[{'provider': 'Bovada', 'spread': -17.0, 'formatted_spread': 'Ohio State -17.0', 'spread_open': -14.5, 'over_under': 59.5, 'over_under_open': 58.0, 'home_moneyline': -800.0, 'away_moneyline': 525.0}]",-17.0
401404134,2022,1,regular,2022-09-03T23:00:00.000Z,Coastal Carolina,Sun Belt,38.0,Army,FBS Independents,28.0,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'Coastal Carolina -1.5', 'spread_open': -3.0, 'over_under': 54.0, 'over_under_open': 55.0, 'home_moneyline': -140.0, 'away_moneyline': 120.0}]",-1.5
401404157,2022,1,regular,2022-09-03T23:00:00.000Z,Southern Mississippi,Sun Belt,27.0,Liberty,FBS Independents,29.0,"[{'provider': 'Bovada', 'spread': 3.5, 'formatted_spread': 'Liberty -3.5', 'spread_open': 4.0, 'over_under': 49.5, 'over_under_open': 53.5, 'home_moneyline': 140.0, 'away_moneyline': -165.0}]",3.5
401411096,2022,1,regular,2022-09-03T16:00:00.000Z,East Carolina,American Athletic,20.0,NC State,ACC,21.0,"[{'provider': 'Bovada', 'spread': 12.5, 'formatted_spread': 'NC State -12.5', 'spread_open': 10.5, 'over_under': 52.0, 'over_under_open': 57.5, 'home_moneyline': 300.0, 'away_moneyline': -400.0}]",12.5
401414778,2022,1,regular,2022-09-03T23:00:00.000Z,Tulane,American Athletic,42.0,UMass,FBS Independents,10.0,"[{'provider': 'Bovada', 'spread': -28.5, 'formatted_spread': 'Tulane -28.5', 'spread_open': -31.0, 'over_under': 59.0, 'over_under_open': 60.5, 'home_moneyline': None, 'away_moneyline': None}]",-28.5
401404064,2022,2,regular,2022-09-10T20:00:00.000Z,Iowa,Big Ten,7.0,Iowa State,Big 12,10.0,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'Iowa -3.5', 'spread_open': -3.5, 'over_under': 38.5, 'over_under_open': 41.5, 'home_moneyline': -175.0, 'away_moneyline': 150.0}]",-3.5
401404065,2022,2,regular,2022-09-10T22:00:00.000Z,West Virginia,Big 12,42.0,Kansas,Big 12,55.0,"[{'provider': 'Bovada', 'spread': -14.0, 'formatted_spread': 'West Virginia -14.0', 'spread_open': -13.5, 'over_under': 60.0, 'over_under_open': 57.5, 'home_moneyline': -525.0, 'away_moneyline': 375.0}]",-14.0
401404066,2022,2,regular,2022-09-10T23:00:00.000Z,Oklahoma,Big 12,33.0,Kent State,Mid-American,3.0,"[{'provider': 'Bovada', 'spread': -33.5, 'formatted_spread': 'Oklahoma -33.5', 'spread_open': -32.0, 'over_under': 73.0, 'over_under_open': 71.0, 'home_moneyline': None, 'away_moneyline': None}]",-33.5
401404125,2022,2,regular,2022-09-10T18:30:00.000Z,Notre Dame,FBS Independents,21.0,Marshall,Sun Belt,26.0,"[{'provider': 'Bovada', 'spread': -21.0, 'formatted_spread': 'Notre Dame -21.0', 'spread_open': -19.0, 'over_under': 48.5, 'over_under_open': 52.0, 'home_moneyline': -1800.0, 'away_moneyline': 850.0}]",-21.0
401415650,2022,10,regular,2022-11-05T20:00:00.000Z,Cincinnati,American Athletic,20.0,Navy,American Athletic,10.0,"[{'provider': 'Bovada', 'spread': -18.5, 'formatted_spread': 'Cincinnati -18.5', 'spread_open': -20.5, 'over_under': 43.5, 'over_under_open': 48.5, 'home_moneyline': -1600.0, 'away_moneyline': 800.0}]",-18.5
401415651,2022,10,regular,2022-11-05T19:30:00.000Z,Memphis,American Athletic,28.0,UCF,American Athletic,35.0,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'UCF -3.0', 'spread_open': 5.0, 'over_under': 60.5, 'over_under_open': 61.5, 'home_moneyline': 180.0, 'away_moneyline': -220.0}]",3.0
401415652,2022,10,regular,2022-11-05T23:00:00.000Z,SMU,American Athletic,77.0,Houston,American Athletic,63.0,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'SMU -3.5', 'spread_open': -2.5, 'over_under': 65.5, 'over_under_open': 67.5, 'home_moneyline': -160.0, 'away_moneyline': 135.0}]",-3.5
401405121,2022,8,regular,2022-10-22T16:00:00.000Z,Rutgers,Big Ten,24.0,Indiana,Big Ten,17.0,"[{'provider': 'Bovada', 'spread': -3.0, 'formatted_spread': 'Rutgers -3.0', 'spread_open': -3.0, 'over_under': 48.0, 'over_under_open': 45.5, 'home_moneyline': -145.0, 'away_moneyline': 125.0}]",-3.0
401426539,2022,1,regular,2022-09-03T23:30:00.000Z,North Texas,Conference USA,10.0,SMU,American Athletic,48.0,"[{'provider': 'Bovada', 'spread': 9.5, 'formatted_spread': 'SMU -9.5', 'spread_open': 7.0, 'over_under': 67.5, 'over_under_open': 71.0, 'home_moneyline': 285.0, 'away_moneyline': -370.0}]",9.5
401411142,2022,8,regular,2022-10-22T16:00:00.000Z,Clemson,ACC,27.0,Syracuse,ACC,21.0,"[{'provider': 'Bovada', 'spread': -14.0, 'formatted_spread': 'Clemson -14.0', 'spread_open': -13.0, 'over_under': 50.0, 'over_under_open': 51.5, 'home_moneyline': -575.0, 'away_moneyline': 400.0}]",-14.0
401411143,2022,8,regular,2022-10-23T00:00:00.000Z,Louisville,ACC,24.0,Pittsburgh,ACC,10.0,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'Louisville -1.5', 'spread_open': -1.5, 'over_under': 55.0, 'over_under_open': 57.0, 'home_moneyline': -140.0, 'away_moneyline': 120.0}]",-1.5
401411144,2022,8,regular,2022-10-22T16:30:00.000Z,Miami,ACC,21.0,Duke,ACC,45.0,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'Miami -10.0', 'spread_open': -9.0, 'over_under': 59.0, 'over_under_open': 61.0, 'home_moneyline': -310.0, 'away_moneyline': 255.0}]",-10.0
401411145,2022,8,regular,2022-10-22T19:30:00.000Z,Wake Forest,ACC,43.0,Boston College,ACC,15.0,"[{'provider': 'Bovada', 'spread': -20.0, 'formatted_spread': 'Wake Forest -20.0', 'spread_open': -20.5, 'over_under': 60.0, 'over_under_open': 61.5, 'home_moneyline': -1600.0, 'away_moneyline': 800.0}]",-20.0
401404044,2022,12,regular,2022-11-20T01:00:00.000Z,UCLA,Pac-12,45.0,USC,Pac-12,48.0,"[{'provider': 'Bovada', 'spread': 2.0, 'formatted_spread': 'USC -2.0', 'spread_open': 3.0, 'over_under': 77.5, 'over_under_open': 73.5, 'home_moneyline': 135.0, 'away_moneyline': -160.0}]",2.0
401426361,2022,9,regular,2022-10-29T19:00:00.000Z,Georgia State,Sun Belt,31.0,Old Dominion,Sun Belt,17.0,"[{'provider': 'Bovada', 'spread': -3.5, 'formatted_spread': 'Georgia State -3.5', 'spread_open': -4.0, 'over_under': 53.5, 'over_under_open': 56.5, 'home_moneyline': -180.0, 'away_moneyline': 155.0}]",-3.5
401426605,2022,11,regular,2022-11-12T20:30:00.000Z,UT San Antonio,Conference USA,51.0,Louisiana Tech,Conference USA,7.0,"[{'provider': 'Bovada', 'spread': -17.0, 'formatted_spread': 'UT San Antonio -17.0', 'spread_open': -18.0, 'over_under': 69.0, 'over_under_open': 68.0, 'home_moneyline': -1100.0, 'away_moneyline': 650.0}]",-17.0
401426606,2022,11,regular,2022-11-12T20:30:00.000Z,UAB,Conference USA,41.0,North Texas,Conference USA,21.0,"[{'provider': 'Bovada', 'spread': -6.5, 'formatted_spread': 'UAB -6.5', 'spread_open': -6.0, 'over_under': 58.0, 'over_under_open': 57.5, 'home_moneyline': -230.0, 'away_moneyline': 190.0}]",-6.5
401426607,2022,11,regular,2022-11-12T19:00:00.000Z,Western Kentucky,Conference USA,45.0,Rice,Conference USA,10.0,"[{'provider': 'Bovada', 'spread': -13.5, 'formatted_spread': 'Western Kentucky -13.5', 'spread_open': -13.0, 'over_under': 61.0, 'over_under_open': 62.5, 'home_moneyline': -550.0, 'away_moneyline': 390.0}]",-13.5
401420807,2022,2,regular,2022-09-09T00:00:00.000Z,Missouri State,MVFC,35.0,UT Martin,OVC,30.0,"[{'provider': 'Bovada', 'spread': -14.0, 'formatted_spread': 'Missouri State -14.0', 'spread_open': -11.0, 'over_under': 59.0, 'over_under_open': 56.5, 'home_moneyline': -550.0, 'away_moneyline': 390.0}]",-14.0
401411171,2022,12,regular,2022-11-20T01:00:00.000Z,Wake Forest,ACC,45.0,Syracuse,ACC,35.0,"[{'provider': 'Bovada', 'spread': -9.5, 'formatted_spread': 'Wake Forest -9.5', 'spread_open': -10.0, 'over_under': 59.0, 'over_under_open': 55.5, 'home_moneyline': -380.0, 'away_moneyline': 290.0}]",-9.5
401415266,2022,12,regular,2022-11-20T04:00:00.000Z,Hawai'i,Mountain West,31.0,UNLV,Mountain West,25.0,"[{'provider': 'Bovada', 'spread': 11.0, 'formatted_spread': 'UNLV -11.0', 'spread_open': 10.0, 'over_under': 56.5, 'over_under_open': 59.5, 'home_moneyline': 300.0, 'away_moneyline': -400.0}]",11.0
401405062,2022,1,regular,2022-09-03T16:00:00.000Z,Iowa,Big Ten,7.0,South Dakota State,MVFC,3.0,"[{'provider': 'Bovada', 'spread': -11.0, 'formatted_spread': 'Iowa -11.0', 'spread_open': -10.5, 'over_under': 42.5, 'over_under_open': 42.5, 'home_moneyline': None, 'away_moneyline': None}]",-11.0
401415611,2022,1,regular,2022-09-03T16:00:00.000Z,Navy,American Athletic,7.0,Delaware,CAA,14.0,"[{'provider': 'Bovada', 'spread': -13.0, 'formatted_spread': 'Navy -13.0', 'spread_open': -12.0, 'over_under': 49.5, 'over_under_open': 48.5, 'home_moneyline': None, 'away_moneyline': None}]",-13.0
401405063,2022,1,regular,2022-09-03T19:30:00.000Z,Nebraska,Big Ten,38.0,North Dakota,MVFC,17.0,"[{'provider': 'Bovada', 'spread': -28.0, 'formatted_spread': 'Nebraska -28.0', 'spread_open': -29.5, 'over_under': 62.5, 'over_under_open': 62.5, 'home_moneyline': None, 'away_moneyline': None}]",-28.0
401404118,2022,12,regular,2022-11-20T00:30:00.000Z,Oklahoma,Big 12,28.0,Oklahoma State,Big 12,13.0,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Oklahoma -7.0', 'spread_open': -6.5, 'over_under': 68.0, 'over_under_open': 64.5, 'home_moneyline': -270.0, 'away_moneyline': 220.0}]",-7.0
401426343,2022,6,regular,2022-10-08T23:00:00.000Z,Arkansas State,Sun Belt,20.0,James Madison,Sun Belt,42.0,"[{'provider': 'Bovada', 'spread': 11.0, 'formatted_spread': 'James Madison -11.0', 'spread_open': 10.5, 'over_under': 55.0, 'over_under_open': 57.5, 'home_moneyline': 295.0, 'away_moneyline': -390.0}]",11.0
401404043,2022,12,regular,2022-11-20T03:30:00.000Z,Oregon,Pac-12,20.0,Utah,Pac-12,17.0,"[{'provider': 'Bovada', 'spread': -1.0, 'formatted_spread': 'Oregon -1.0', 'spread_open': -2.5, 'over_under': 61.5, 'over_under_open': 62.0, 'home_moneyline': -115.0, 'away_moneyline': -105.0}]",-1.0
401415263,2022,12,regular,2022-11-20T03:30:00.000Z,Nevada,Mountain West,14.0,Fresno State,Mountain West,41.0,"[{'provider': 'Bovada', 'spread': 23.0, 'formatted_spread': 'Fresno State -23.0', 'spread_open': 22.5, 'over_under': 54.0, 'over_under_open': 54.5, 'home_moneyline': 1000.0, 'away_moneyline': -2200.0}]",23.0
401416648,2022,13,regular,2022-11-23T00:00:00.000Z,Miami (OH),Mid-American,18.0,Ball State,Mid-American,17.0,"[{'provider': 'Bovada', 'spread': -2.5, 'formatted_spread': 'Miami (OH) -2.5', 'spread_open': -2.0, 'over_under': 45.0, 'over_under_open': 44.5, 'home_moneyline': -135.0, 'away_moneyline': 115.0}]",-2.5
401416649,2022,13,regular,2022-11-23T00:00:00.000Z,Ohio,Mid-American,38.0,Bowling Green,Mid-American,14.0,"[{'provider': 'Bovada', 'spread': -5.5, 'formatted_spread': 'Ohio -5.5', 'spread_open': -7.0, 'over_under': 52.5, 'over_under_open': 55.0, 'home_moneyline': -270.0, 'away_moneyline': 220.0}]",-5.5
401403956,2022,13,regular,2022-11-25T00:00:00.000Z,Ole Miss,SEC,22.0,Mississippi State,SEC,24.0,"[{'provider': 'Bovada', 'spread': -2.5, 'formatted_spread': 'Ole Miss -2.5', 'spread_open': -2.0, 'over_under': 63.0, 'over_under_open': 63.0, 'home_moneyline': -140.0, 'away_moneyline': 120.0}]",-2.5
401415665,2022,13,regular,2022-11-25T17:00:00.000Z,Cincinnati,American Athletic,24.0,Tulane,American Athletic,27.0,"[{'provider': 'Bovada', 'spread': 1.0, 'formatted_spread': 'Tulane -1.0', 'spread_open': -2.5, 'over_under': 44.5, 'over_under_open': 47.5, 'home_moneyline': -105.0, 'away_moneyline': -115.0}]",1.0
401404119,2022,13,regular,2022-11-25T17:00:00.000Z,Texas,Big 12,38.0,Baylor,Big 12,27.0,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'Texas -10.0', 'spread_open': -9.0, 'over_under': 56.0, 'over_under_open': 55.5, 'home_moneyline': -290.0, 'away_moneyline': 240.0}]",-10.0
401415269,2022,13,regular,2022-11-25T17:00:00.000Z,Boise State,Mountain West,42.0,Utah State,Mountain West,23.0,"[{'provider': 'Bovada', 'spread': -16.5, 'formatted_spread': 'Boise State -16.5', 'spread_open': -16.5, 'over_under': 52.0, 'over_under_open': 52.0, 'home_moneyline': -800.0, 'away_moneyline': 525.0}]",-16.5
401416651,2022,13,regular,2022-11-25T17:00:00.000Z,Western Michigan,Mid-American,20.0,Toledo,Mid-American,14.0,"[{'provider': 'Bovada', 'spread': 8.5, 'formatted_spread': 'Toledo -8.5', 'spread_open': 8.0, 'over_under': 50.0, 'over_under_open': 52.5, 'home_moneyline': 255.0, 'away_moneyline': -310.0}]",8.5
401404045,2022,13,regular,2022-11-25T20:00:00.000Z,Arizona,Pac-12,38.0,Arizona State,Pac-12,35.0,"[{'provider': 'Bovada', 'spread': -4.5, 'formatted_spread': 'Arizona -4.5', 'spread_open': -4.0, 'over_under': 66.5, 'over_under_open': 64.0, 'home_moneyline': -195.0, 'away_moneyline': 165.0}]",-4.5
401415268,2022,13,regular,2022-11-25T20:30:00.000Z,Colorado State,Mountain West,17.0,New Mexico,Mountain West,0.0,"[{'provider': 'Bovada', 'spread': -7.5, 'formatted_spread': 'Colorado State -7.5', 'spread_open': -7.0, 'over_under': 36.0, 'over_under_open': 35.5, 'home_moneyline': -290.0, 'away_moneyline': 240.0}]",-7.5
401405148,2022,13,regular,2022-11-25T21:00:00.000Z,Iowa,Big Ten,17.0,Nebraska,Big Ten,24.0,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'Iowa -10.5', 'spread_open': None, 'over_under': 38.0, 'over_under_open': 38.0, 'home_moneyline': -400.0, 'away_moneyline': 300.0}]",-10.5
401415270,2022,13,regular,2022-11-26T03:00:00.000Z,Fresno State,Mountain West,30.0,Wyoming,Mountain West,0.0,"[{'provider': 'Bovada', 'spread': -14.0, 'formatted_spread': 'Fresno State -14.0', 'spread_open': -14.5, 'over_under': 50.5, 'over_under_open': 50.0, 'home_moneyline': -625.0, 'away_moneyline': 430.0}]",-14.0
401403957,2022,13,regular,2022-11-26T20:30:00.000Z,Alabama,SEC,49.0,Auburn,SEC,27.0,"[{'provider': 'Bovada', 'spread': -21.5, 'formatted_spread': 'Alabama -21.5', 'spread_open': -22.0, 'over_under': 51.0, 'over_under_open': 49.5, 'home_moneyline': -2200.0, 'away_moneyline': 1000.0}]",-21.5
401404047,2022,13,regular,2022-11-26T20:30:00.000Z,Oregon State,Pac-12,38.0,Oregon,Pac-12,34.0,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'Oregon State -1.5', 'spread_open': 2.5, 'over_under': 56.5, 'over_under_open': 58.0, 'home_moneyline': 150.0, 'away_moneyline': -175.0}]",-1.5
401403959,2022,13,regular,2022-11-26T17:00:00.000Z,Georgia,SEC,37.0,Georgia Tech,ACC,14.0,"[{'provider': 'Bovada', 'spread': -36.5, 'formatted_spread': 'Georgia -36.5', 'spread_open': -36.5, 'over_under': 49.0, 'over_under_open': 49.0, 'home_moneyline': None, 'away_moneyline': None}]",-36.5
401405153,2022,13,regular,2022-11-26T17:00:00.000Z,Ohio State,Big Ten,23.0,Michigan,Big Ten,45.0,"[{'provider': 'Bovada', 'spread': -9.0, 'formatted_spread': 'Ohio State -9.0', 'spread_open': -7.5, 'over_under': 56.5, 'over_under_open': 57.0, 'home_moneyline': -300.0, 'away_moneyline': 250.0}]",-9.0
